,dien_tich,phong_ngu,so_tang,lat,long,gia,gia_m2,ten_duong,ten_phuong,so_do2
2596,55.0,4.801504451949647,4.776731098605334,21.0078523,105.8695862,,,77,13,0
2597,90.0,4.801504451949647,4.776731098605334,21.0022207,105.8508119,27000.0,300.0,3,2,0
2600,60.0,9.0,5.0,20.998923,105.8532232,58500.0,975.0,11,2,1
2601,28.0,4.801504451949647,4.0,20.9927739,105.8628805,7500.0,267.85714285714283,78,14,1
2602,68.0,4.801504451949647,4.776731098605334,21.0115971,105.8533051,21000.0,308.8235294117647,60,6,0
2603,193.0,4.801504451949647,4.776731098605334,21.015125,105.8503804,128000.0,663.2124352331606,80,7,0
2605,47.0,3.0,5.0,20.9959104,105.8576533,10700.0,231.91489361702128,60,6,1
2606,38.0,3.0,4.0,20.9959104,105.8576533,6000.0,157.89473684210526,60,6,1
2607,231.0,4.801504451949647,4.776731098605334,21.0151325,105.8492108,,,65,7,1
2608,30.0,3.0,5.0,21.000993,105.8581246,6800.0,226.66666666666663,4,12,1
2609,60.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,16000.0,266.6666666666667,60,6,0
2610,22.0,3.0,6.0,20.9982638,105.8673667,8500.0,386.3636363636364,60,6,1
2611,35.0,4.0,6.0,21.0151263,105.8509152,26000.0,742.8571428571429,41,1,1
2612,44.0,5.0,5.0,20.9965567,105.8468125,20500.0,465.9090909090909,81,15,1
2613,104.0,4.801504451949647,5.0,21.0169506,105.8540824,52000.0,500.0,29,8,1
2614,149.0,7.0,4.776731098605334,21.0117469,105.8516541,59000.0,395.9731543624161,24,10,1
2615,31.0,4.0,4.0,21.0069151,105.8656789,5100.0,164.51612903225808,95,13,1
2616,88.0,6.0,5.0,21.0018882,105.8456614,26300.0,298.8636363636364,14,0,1
2617,45.0,4.801504451949647,7.0,21.0117753,105.8509496,27000.0,600.0,19,10,0
2618,199.0,4.801504451949647,3.0,20.9982638,105.8673667,26000.0,130.6532663316583,60,6,0
2619,52.0,2.0,4.776731098605334,21.0101897,105.8534686,17300.0,332.6923076923077,28,10,1
2620,22.0,3.0,6.0,20.9982638,105.8673667,8500.0,386.3636363636364,60,6,1
2621,231.0,8.0,4.776731098605334,20.9959104,105.8576533,200000.0,100.0,60,6,0
2624,120.0,10.5,10.0,21.0136601,105.8499624,74000.0,616.6666666666666,41,1,1
2625,55.0,6.0,5.0,21.0132507,105.8657274,11000.0,200.0,42,3,0
2626,50.0,4.0,5.0,21.0026976,105.8611996,4000.0,80.0,78,14,0
2627,60.0,2.0,2.0,21.0132507,105.8657274,5000.0,141.66666666666666,42,3,1
2628,90.0,8.0,5.0,21.0008143,105.8517814,25000.0,277.77777777777777,3,2,0
2629,139.0,10.0,9.0,20.9959104,105.8576533,56000.0,402.8776978417266,60,6,0
2630,30.0,3.0,6.0,21.0037857,105.8474692,8600.0,286.6666666666667,31,0,0
2631,52.0,3.0,3.0,21.0166103,105.8532494,18500.0,355.7692307692308,73,8,1
2632,120.0,10.5,10.0,21.0136601,105.8499624,74000.0,616.6666666666666,41,1,1
2633,192.0,4.801504451949647,4.776731098605334,21.0153877,105.8542963,96000.0,500.0,23,9,0
2634,145.0,4.801504451949647,4.776731098605334,21.0150152,105.8504667,60000.0,413.7931034482759,80,1,0
2635,142.0,4.801504451949647,4.776731098605334,21.0125745,105.8462127,67000.0,471.8309859154929,70,5,0
2636,42.0,6.0,6.0,20.9986756,105.868674,19500.0,464.2857142857143,44,18,1
2637,96.0,4.801504451949647,4.776731098605334,21.0004215,105.850545,14500.0,151.04166666666666,3,2,0
2638,36.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,5900.0,163.88888888888889,60,6,1
2639,36.0,4.801504451949647,4.776731098605334,20.9931453,105.8548344,5900.0,163.88888888888889,60,6,1
2640,46.0,3.0,5.0,21.0251735,105.8496706,15000.0,326.0869565217391,78,14,1
2641,48.0,5.0,6.0,21.0088308,105.8632384,10700.0,222.91666666666663,84,13,1
2642,60.0,6.0,6.0,20.996268,105.847056,11800.0,196.66666666666663,30,1,1
2643,50.0,5.0,4.0,20.9954314,105.8564223,4500.0,90.0,60,6,1
2644,50.0,5.0,4.0,20.9954314,105.8564223,4500.0,90.0,60,6,1
2645,231.0,4.801504451949647,4.776731098605334,21.0117469,105.8516541,100000.0,357.1428571428572,24,10,0
2646,140.0,4.801504451949647,4.776731098605334,21.0136601,105.8499624,68000.0,485.7142857142857,41,1,0
2647,150.0,4.801504451949647,4.776731098605334,21.0150489,105.8495177,71500.0,476.6666666666667,41,1,0
2648,36.0,4.801504451949647,4.776731098605334,20.9931453,105.8548344,5900.0,163.88888888888889,60,6,1
2649,100.0,4.801504451949647,4.776731098605334,21.0136601,105.8499624,61000.0,610.0,41,1,0
2650,220.0,4.801504451949647,4.776731098605334,21.0096324,105.8501333,97000.0,440.9090909090909,56,5,0
2651,55.0,4.801504451949647,4.776731098605334,21.0151263,105.8509152,24800.0,450.9090909090909,41,1,1
2652,28.0,4.801504451949647,4.0,21.0136601,105.8499624,12800.0,457.1428571428572,89,1,1
2653,164.0,10.0,10.0,21.012186,105.851044,125000.0,762.1951219512196,41,1,1
2654,50.0,4.0,4.0,21.0017059,105.8460708,17900.0,358.0,14,0,1
2655,50.0,1.0,1.0,21.0136601,105.8499624,26000.0,520.0,41,1,1
2656,60.0,1.0,2.0,21.0117469,105.8516541,32000.0,533.3333333333334,24,10,1
2657,75.0,4.0,4.0,21.0004215,105.850545,26000.0,346.6666666666667,3,2,1
2658,75.0,6.0,6.0,20.997249,105.842709,24000.0,320.0,25,19,1
2659,74.0,1.0,1.0,21.0136601,105.8499624,36000.0,520.0,41,1,1
2660,60.0,10.0,6.0,20.9959104,105.8576533,5900.0,98.33333333333331,60,6,1
2661,60.0,10.5,6.0,20.9931453,105.8548344,5800.0,96.66666666666669,60,6,1
2662,92.0,1.0,2.0,21.0117469,105.8516541,32000.0,533.3333333333334,24,10,1
2663,157.0,8.0,8.0,20.9959104,105.8576533,39300.0,250.3184713375796,60,6,1
2664,51.0,4.0,4.0,21.0150152,105.8504667,26000.0,509.80392156862746,80,1,1
2665,25.0,4.801504451949647,7.0,21.0146013,105.8492911,11800.0,472.0,62,5,1
2666,168.0,1.0,1.0,21.0062655,105.8519196,32000.0,190.47619047619048,95,14,1
2667,70.0,4.801504451949647,6.0,21.0081338,105.8462749,29800.0,425.7142857142857,96,5,1
2668,60.0,10.0,5.0,21.0017328,105.8518211,5900.0,98.33333333333331,3,2,1
2669,75.0,6.0,6.0,20.997249,105.842709,24000.0,320.0,25,19,1
2670,40.0,3.0,6.0,21.0088308,105.8632384,6000.0,150.0,84,13,1
2671,86.0,4.801504451949647,4.0,21.0095052,105.846229,12800.0,148.8372093023256,56,5,1
2672,27.0,4.801504451949647,3.0,21.0081338,105.8462749,5900.0,218.5185185185185,96,5,1
2673,68.0,4.801504451949647,4.776731098605334,20.9997867,105.8626056,7900.0,116.17647058823528,93,16,1
2674,60.0,4.0,4.0,21.0053964,105.8569193,7000.0,116.66666666666669,78,14,1
2675,52.0,5.0,5.0,21.0075992,105.8545268,8500.0,163.46153846153845,92,14,1
2676,75.0,4.0,3.0,21.0026976,105.8611996,16800.0,224.0,78,14,1
2677,99.0,5.0,5.0,21.0004215,105.850545,23900.0,241.41414141414143,3,2,1
2678,75.0,3.0,3.0,21.0026976,105.8611996,22600.0,301.3333333333333,78,14,1
2679,75.0,3.0,3.0,21.0004215,105.850545,22500.0,300.0,3,2,1
2680,231.0,10.5,10.5,21.0161916,105.8576533,520000.0,936.936936936937,23,9,1
2681,100.0,3.0,3.0,21.0136601,105.8499624,47000.0,470.0,41,1,0
2682,100.0,3.0,5.0,21.0123071,105.8451758,64500.0,645.0,80,5,0
2683,70.0,2.0,2.0,21.0180851,105.8552965,31000.0,442.8571428571428,16,17,0
2684,76.0,4.801504451949647,4.776731098605334,20.9954314,105.8564223,19300.0,253.94736842105263,60,6,0
2685,145.0,8.0,5.0,21.0107657,105.8457618,60000.0,413.7931034482759,56,5,0
2686,172.0,10.5,10.5,20.9986756,105.868674,82000.0,476.7441860465116,44,16,1
2687,210.0,5.0,5.0,21.0090897,105.8498714,39000.0,185.7142857142857,71,8,1
2688,45.0,4.0,5.0,21.0088308,105.8632384,10700.0,237.77777777777777,84,13,1
2689,231.0,4.801504451949647,4.776731098605334,21.0017328,105.8518211,114000.0,228.0,3,2,0
2690,35.0,4.0,3.0,21.0008143,105.8517814,2500.0,71.42857142857143,3,2,0
2691,34.0,3.0,5.0,21.0158326,105.8565768,3400.0,100.0,23,9,0
2692,231.0,10.5,10.5,21.0090897,105.8498714,40000.0,78.43137254901961,41,1,1
2693,32.0,3.0,4.0,20.997249,105.842709,6100.0,190.625,25,19,1
2694,35.0,4.0,6.0,21.0026976,105.8611996,6500.0,185.7142857142857,78,14,1
2695,100.0,2.0,2.0,20.9995814,105.8454528,19000.0,190.0,30,19,1
2696,100.0,4.801504451949647,4.776731098605334,20.9965567,105.8468125,30000.0,300.0,81,15,0
2697,33.0,4.0,5.0,20.9967604,105.8432719,6100.0,184.84848484848484,14,19,1
2698,231.0,1.0,1.0,20.9959104,105.8576533,300000.0,145.98540145985402,60,6,1
2699,66.0,4.0,4.776731098605334,20.9963826,105.8619728,16500.0,250.0,60,6,1
2700,52.0,4.0,5.0,21.0022207,105.8508119,16000.0,307.6923076923077,3,2,0
2701,45.0,4.801504451949647,4.776731098605334,21.0022207,105.8508119,3500.0,77.77777777777777,3,2,1
2702,100.0,4.801504451949647,4.776731098605334,20.9937815,105.8466875,30000.0,300.0,81,15,0
2703,75.0,4.801504451949647,4.776731098605334,20.9970859,105.84487,21800.0,290.6666666666667,38,19,0
2704,100.0,3.0,4.776731098605334,20.9967604,105.8432719,20500.0,205.0,38,19,1
2705,165.0,4.801504451949647,4.776731098605334,21.015125,105.8503804,125000.0,757.5757575757576,80,7,0
2706,43.0,4.801504451949647,3.0,21.0123071,105.8451758,13900.0,323.2558139534884,56,5,1
2707,70.0,8.0,5.0,21.0091542,105.86867,20000.0,285.7142857142857,56,5,0
2708,180.0,4.801504451949647,4.776731098605334,21.0105643,105.850245,,,56,5,0
2709,150.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,69800.0,465.3333333333333,41,1,0
2710,70.0,4.801504451949647,3.0,21.0053964,105.8569193,16700.0,240.0,78,14,0
2711,24.0,3.0,4.0,21.0088308,105.8632384,10200.0,425.0,84,13,1
2712,231.0,4.801504451949647,8.0,21.0092071,105.8492575,132000.0,528.0,56,5,0
2713,45.0,4.0,4.0,21.006498,105.8455938,14000.0,311.1111111111111,30,0,1
2714,60.0,4.801504451949647,8.0,21.0092071,105.8492575,40000.0,666.6666666666666,56,5,1
2715,134.0,4.0,1.0,21.0158326,105.8565768,29900.0,223.13432835820896,16,17,0
2716,24.0,4.0,5.0,20.9959104,105.8576533,10600.0,441.6666666666667,60,6,1
2717,97.0,8.0,8.0,21.0168656,105.8535492,43000.0,443.29896907216494,22,5,1
2718,120.0,4.801504451949647,10.0,21.0164338,105.8503476,80000.0,666.6666666666666,80,1,0
2719,26.0,5.0,5.0,21.0202823,105.8426808,23500.0,903.8461538461538,65,7,1
2720,43.0,4.0,3.0,21.0081338,105.8462749,13900.0,323.2558139534884,96,5,1
2721,43.0,4.801504451949647,4.0,21.01346,105.8504259,32000.0,744.1860465116279,80,5,0
2722,86.0,4.801504451949647,4.776731098605334,21.0194192,105.8526764,43000.0,500.0,71,8,0
2723,30.0,2.0,2.0,21.01193,105.850696,12500.0,416.6666666666667,41,1,1
2724,140.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,70000.0,500.0,41,1,0
2725,71.0,7.0,7.0,20.9972657,105.8427448,26500.0,373.23943661971833,25,19,1
2726,58.0,1.0,4.776731098605334,21.0106552,105.8490846,19000.0,327.58620689655174,56,5,0
2727,92.0,4.801504451949647,5.0,21.0115168,105.8533481,32000.0,347.8260869565217,24,10,0
2728,75.0,5.0,5.0,21.014855,105.8504718,27000.0,360.0,41,1,0
2729,41.0,4.801504451949647,3.0,21.0091542,105.86867,23000.0,560.9756097560976,56,5,0
2730,100.0,5.0,5.0,21.0081338,105.8462749,45000.0,450.0,96,5,1
2731,50.0,4.801504451949647,5.0,21.0115971,105.8533051,10800.0,216.0,60,6,0
2732,231.0,9.0,4.776731098605334,21.0135234,105.851064,45000.0,37.5,56,5,1
2733,210.0,7.0,4.776731098605334,21.0004215,105.850545,88000.0,419.04761904761904,3,2,1
2734,168.0,10.5,4.776731098605334,21.0161014,105.8541986,92000.0,547.6190476190476,71,8,0
2735,162.0,10.5,10.5,21.0164338,105.8503476,,,80,1,0
2736,210.0,9.0,9.0,21.0022207,105.8508119,87000.0,414.2857142857143,3,2,0
2738,140.0,8.0,3.0,21.0168879,105.8503448,105000.0,750.0,85,1,0
2739,59.0,3.0,3.0,21.0053964,105.8569193,18500.0,313.5593220338983,78,14,1
