,dien_tich,phong_ngu,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,id_duong,ten_duong,do_rong_duong,id_phuong,ten_phuong
1011,31.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9974405,105.8426369,6100.0,196.7741935483871,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e140,Phường Bách Khoa
1012,35.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9961203,105.8499345,3200.0,91.42857142857144,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1013,62.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0118555,105.8651409,10500.0,169.3548387096774,5e958eea208d0d6d7648fdd8,Đường Bạch Đằng,,5e5501cbeb80a7245175e135,Phường Bạch Đằng
1014,180.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0110533,105.8606382,28000.0,155.55555555555554,5e958eea208d0d6d7648fe33,Phố Cảm Hội,,5e5501cbeb80a7245175e13c,Phường Đống Mác
1015,98.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0115168,105.8533481,36000.0,367.3469387755102,5e958eea208d0d6d7648fe4d,Phố Phố Huế,,5e5501cbeb80a7245175e13b,Phường Phố Huế
1016,30.0,4.801504451949647,4.776731098605334,,,,,21.0131007,105.8613269,1450.0,48.333333333333336,5e958eea208d0d6d7648fdf6,Đường Lê Quý Đôn,,5e5501cbeb80a7245175e135,Phường Bạch Đằng
1017,31.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9974405,105.8426369,6100.0,196.7741935483871,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e140,Phường Bách Khoa
1018,117.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,14900.0,127.35042735042737,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1019,55.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.995818,105.8498965,11500.0,209.0909090909091,5e958eea208d0d6d7648fe26,Đường Trương Định,,5e5501cbeb80a7245175e147,Phường Trương Định
1020,50.0,4.801504451949647,7.0,,,,Sổ hồng/ Sổ đỏ,21.019063,105.847663,29500.0,590.0,5e958eea208d0d6d7648fdd9,Đường Bùi Thị Xuân,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
1021,63.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0023036,105.8489024,11300.0,179.36507936507937,5e958eea208d0d6d7648fe52,Phố Tạ Quang Bửu,6.0,5e5501cbeb80a7245175e140,Phường Bách Khoa
1022,28.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.014855,105.8504718,12800.0,457.1428571428572,5e958eea208d0d6d7648fe15,Đường Tô Hiến Thành,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
1023,115.0,10.0,7.0,,,,Sổ hồng/ Sổ đỏ,20.9968349,105.8457932,25000.0,217.3913043478261,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,45.0,5e5501cbeb80a7245175e140,Phường Bách Khoa
1024,50.0,6.0,7.0,,,,Sổ hồng/ Sổ đỏ,21.0106101,105.8491556,26000.0,520.0,5e958eea208d0d6d7648fdf4,Đường Lê Đại Hành,25.0,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
1025,210.0,3.0,3.0,,,,Sổ hồng/ Sổ đỏ,21.0081338,105.8462749,36000.0,171.42857142857142,5e958eea208d0d6d7648fde1,Đường Đại Cồ Việt,42.0,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
1026,39.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9968349,105.8457932,3800.0,97.43589743589745,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,5.0,5e5501cbeb80a7245175e140,Phường Bách Khoa
1027,231.0,6.0,3.0,,,,Sổ hồng/ Sổ đỏ,21.0166103,105.8532494,96000.0,362.2641509433962,5e958eea208d0d6d7648fdfb,Đường Ngô Thì Nhậm,30.0,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
1028,47.0,3.0,5.0,,,,Giấy phép XD,20.9868287,105.8312314,9500.0,202.12765957446808,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,4.0,5e5501cbeb80a7245175e141,Phường Đồng Tâm
1029,92.0,6.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0008143,105.8517814,18000.0,195.65217391304347,5e958eea208d0d6d7648fe2d,Đường Võ Thị Sáu,15.0,5e5501cbeb80a7245175e143,Phường Bạch Mai
1030,126.0,10.5,5.0,,,,Sổ hồng/ Sổ đỏ,20.9717528,105.8847822,13000.0,103.17460317460318,5e958eea208d0d6d7648fe04,Đường Nguyễn Khoái,25.0,5e5501cbeb80a7245175e135,Phường Bạch Đằng
1031,161.0,10.5,9.0,,,,Sổ hồng/ Sổ đỏ,20.9961203,105.8499345,38000.0,236.0248447204969,5e958eea208d0d6d7648fe31,Phố Bạch Mai,30.0,5e5501cbeb80a7245175e143,Phường Bạch Mai
1032,118.0,10.5,7.0,,,,Sổ hồng/ Sổ đỏ,21.0015145,105.8458686,25000.0,211.864406779661,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,30.0,5e5501cbeb80a7245175e140,Phường Bách Khoa
1033,79.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9961203,105.8499345,22500.0,284.8101265822785,5e958eea208d0d6d7648fdea,Đường Hoàng Mai,25.0,5e5501cbeb80a7245175e143,Phường Bạch Mai
1034,207.0,2.0,2.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,44000.0,212.56038647343,5e958eea208d0d6d7648fdea,Đường Hoàng Mai,80.0,5e5501cbeb80a7245175e146,Phường Minh Khai
1035,102.0,10.5,5.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,26500.0,259.80392156862746,5e958eea208d0d6d7648fdf9,Đường Minh Khai,80.0,5e5501cbeb80a7245175e146,Phường Minh Khai
1036,160.0,8.0,2.0,,,,Sổ hồng/ Sổ đỏ,21.0179181,105.8586252,85000.0,531.25,5e958eea208d0d6d7648fe4c,Phố Phạm Đình Hổ,40.0,5e5501cbeb80a7245175e136,Phường Phạm Đình Hổ
1037,180.0,6.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0166103,105.8532494,66000.0,366.6666666666667,5e958eea208d0d6d7648fdfb,Đường Ngô Thì Nhậm,30.0,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
1038,190.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0158326,105.8565768,55000.0,289.4736842105263,5e958eea208d0d6d7648fe46,Phố Lò Đúc,,5e5501cbeb80a7245175e13c,Phường Đống Mác
1039,220.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0169506,105.8540824,90000.0,409.09090909090907,5e958eea208d0d6d7648fe59,Phố Trần Xuân Soạn,,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
1040,45.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.996536,105.862438,5800.0,128.88888888888889,5e958eea208d0d6d7648fe18,Đường Thanh Lương,7.0,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1041,130.0,10.5,4.0,,,,Sổ hồng/ Sổ đỏ,21.0107623,105.8457915,51000.0,392.3076923076923,5e958eea208d0d6d7648fdf4,Đường Lê Đại Hành,20.0,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
1042,90.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0088308,105.8632384,24200.0,268.8888888888889,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,40.0,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1043,80.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.996536,105.862438,11000.0,137.5,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,8.0,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
1044,150.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.019063,105.847663,135000.0,900.0,5e958eea208d0d6d7648fdd9,Đường Bùi Thị Xuân,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
1045,231.0,6.0,3.0,,,,Sổ hồng/ Sổ đỏ,21.0166103,105.8532494,96000.0,369.2307692307692,5e958eea208d0d6d7648fdfb,Đường Ngô Thì Nhậm,30.0,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
1046,231.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0225419,105.8525701,110000.0,293.3333333333333,5e958eea208d0d6d7648fe4c,Phố Phạm Đình Hổ,,5e5501cbeb80a7245175e136,Phường Phạm Đình Hổ
1047,200.0,2.0,2.0,,,,,20.996536,105.862438,12500.0,62.5,5e958eea208d0d6d7648fe18,Đường Thanh Lương,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1048,36.0,1.0,1.0,,,,,20.9959104,105.8576533,5000.0,236.11111111111111,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1049,100.0,5.0,5.0,,,,,21.0023036,105.8489024,19000.0,190.0,5e958eea208d0d6d7648fe52,Phố Tạ Quang Bửu,,5e5501cbeb80a7245175e140,Phường Bách Khoa
1050,231.0,10.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0115168,105.8533481,135000.0,567.2268907563025,5e958eea208d0d6d7648fe4d,Phố Phố Huế,,5e5501cbeb80a7245175e13b,Phường Phố Huế
1051,105.0,10.5,8.0,,,,,20.9961203,105.8499345,17800.0,169.52380952380952,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1052,145.0,10.0,3.0,,,,Sổ hồng/ Sổ đỏ,21.017135,105.8469659,106000.0,731.0344827586207,5e958eea208d0d6d7648fe20,Đường Trần Nhân Tông,,5e5501cbeb80a7245175e134,Phường Nguyễn Du
1053,40.0,4.0,5.0,,,,,20.9968349,105.8457932,1000.0,352.5,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
1054,231.0,6.0,2.0,,,,Sổ hồng/ Sổ đỏ,21.0106552,105.8490846,203000.0,557.6923076923077,5e958eea208d0d6d7648fdf4,Đường Lê Đại Hành,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
1055,66.0,6.0,6.0,,,,,20.9968349,105.8457932,12000.0,181.8181818181818,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
1056,80.0,10.0,7.0,,,,,20.9961233,105.8620443,6980.0,87.25,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1057,96.0,9.0,4.0,,,,,20.996536,105.862438,16300.0,169.79166666666666,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
1058,210.0,10.5,7.0,,,,,20.9979326,105.8503243,87500.0,416.6666666666667,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1059,39.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9951406,105.856239,4300.0,110.25641025641026,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1060,190.0,4.801504451949647,4.776731098605334,,,,,21.0028316,105.8590463,28500.0,150.0,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
1061,70.0,7.0,5.0,,,,,20.9959104,105.8576533,17500.0,250.0,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1062,145.0,4.801504451949647,4.776731098605334,,,,,20.9961203,105.8499345,23000.0,158.6206896551724,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1063,35.0,7.0,7.0,,,,Sổ hồng/ Sổ đỏ,21.014855,105.8504718,24500.0,700.0,5e958eea208d0d6d7648fe24,Đường Triệu Việt Vương,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
1064,105.0,4.801504451949647,4.776731098605334,,,,,21.0053455,105.84861,15800.0,150.47619047619048,,,,5e5501cbeb80a7245175e13f,Phường Cầu Dền
1065,155.0,4.801504451949647,4.776731098605334,,,,,21.0166103,105.8532494,0.074,0.000477419354838,5e958eea208d0d6d7648fdfb,Đường Ngô Thì Nhậm,,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
1066,105.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9968349,105.8457932,12300.0,117.14285714285714,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
1067,37.0,3.0,3.0,,,,Sổ hồng/ Sổ đỏ,20.995818,105.8498965,5050.0,136.48648648648648,5e958eea208d0d6d7648fe26,Đường Trương Định,,5e5501cbeb80a7245175e147,Phường Trương Định
1068,100.0,2.0,4.776731098605334,,,,Sổ đỏ,21.0168656,105.8535492,43000.0,430.0,5e958eea208d0d6d7648fe4f,Phố Phù Đổng Thiên Vương,,5e5501cbeb80a7245175e13b,Phường Phố Huế
1069,120.0,5.0,4.776731098605334,,,,Sổ đỏ,21.0031081,105.8721274,16000.0,133.33333333333334,5e958eea208d0d6d7648fe04,Đường Nguyễn Khoái,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1070,82.0,4.0,4.776731098605334,,,,Sổ đỏ,21.0004215,105.850545,23000.0,280.4878048780488,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1071,193.0,6.0,4.0,8.5,,,sổ đỏ chính chủ,21.0164338,105.8503476,119000.0,616.580310880829,5e958eea208d0d6d7648fe24,Đường Triệu Việt Vương,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
1072,75.0,6.0,4.776731098605334,,,,Sổ đỏ,21.0029863,105.865675,18500.0,246.66666666666663,5e958eea208d0d6d7648fe41,Phố Lạc Trung,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1073,200.0,3.0,4.776731098605334,,,,Sổ đỏ,21.0116579,105.8558183,64500.0,322.5,5e958eea208d0d6d7648fe38,Phố Đồng Nhân,,5e5501cbeb80a7245175e13a,Phường Đồng Nhân
1074,30.0,4.801504451949647,4.776731098605334,4.0,,,,21.0181212,105.8567518,8500.0,283.3333333333333,5e958eea208d0d6d7648fe4c,Phố Phạm Đình Hổ,,5e5501cbeb80a7245175e136,Phường Phạm Đình Hổ
1075,90.0,4.801504451949647,4.0,7.5,Nội thất hiện đại,,Sổ đỏ,21.0125745,105.8462127,12500.0,138.88888888888889,5e958eea208d0d6d7648fe01,Đường Nguyễn Đình Chiểu,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
1076,231.0,4.801504451949647,4.776731098605334,25.0,,,,21.0106552,105.8490846,235000.0,643.8356164383562,5e958eea208d0d6d7648fdf4,Đường Lê Đại Hành,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
1077,166.0,4.801504451949647,4.776731098605334,,,,,21.0088308,105.8632384,34000.0,210.84337349397592,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1078,220.0,5.0,5.0,8.0,Xịn,,Sổ đỏ,21.0146013,105.8492911,90000.0,409.09090909090907,5e958eea208d0d6d7648fe00,Đường Nguyễn Du,,5e5501cbeb80a7245175e134,Phường Nguyễn Du
1079,36.0,4.801504451949647,6.0,3.2,,KXĐ,,21.0146013,105.8492911,5500.0,152.77777777777777,5e958eea208d0d6d7648fe30,Phố Bà Triệu,3.0,,
1080,165.0,4.0,4.776731098605334,,,,Sổ đỏ,21.0021784,105.846738,15900.0,96.36363636363636,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e140,Phường Bách Khoa
1081,42.0,4.801504451949647,3.0,,,,Sổ đỏ chính chủ,20.9979326,105.8503243,,,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1082,115.0,1.0,4.776731098605334,,,,Sổ đỏ,20.9937815,105.8466875,12900.0,112.17391304347828,5e958eea208d0d6d7648fe26,Đường Trương Định,,5e5501cbeb80a7245175e147,Phường Trương Định
1083,70.0,2.0,2.0,5.0,,,Sổ đỏ chính chủ bán,21.0180919,105.8553024,29000.0,414.2857142857143,5e958eea208d0d6d7648fe4c,Phố Phạm Đình Hổ,,5e5501cbeb80a7245175e136,Phường Phạm Đình Hổ
1084,70.0,10.0,5.0,4.55,,,,21.0015145,105.8458686,16950.0,242.14285714285717,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1085,70.0,10.0,5.0,4.55,,,,20.9979326,105.8503243,16950.0,242.14285714285717,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1086,69.5,10.0,5.0,4.55,,,,21.0015145,105.8458686,16950.0,243.8848920863309,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1087,180.0,4.801504451949647,3.0,6.0,,,,21.0146067,105.8515182,80000.0,444.44444444444446,5e958eea208d0d6d7648fdd9,Đường Bùi Thị Xuân,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
1088,38.0,3.0,3.0,5.0,Đầy Đủ,,Chính chủ,20.9959104,105.8576533,8500.0,223.68421052631575,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1092,166.0,4.801504451949647,6.0,,,KXĐ,,21.005662,105.851676,38000.0,228.9156626506024,5e958eea208d0d6d7648fe31,Phố Bạch Mai,22.0,5e5501cbeb80a7245175e143,Phường Bạch Mai
1094,90.0,4.0,5.0,7.0,cơ bản,,,20.9979752,105.8411441,21000.0,233.33333333333331,5e958eea208d0d6d7648fde8,Đường Giải Phóng,,,
1095,66.0,4.0,5.0,15.0,,,,21.0132356,105.8522833,16500.0,250.0,5e958eea208d0d6d7648fe5e,Phố Yên Bái 1,,5e5501cbeb80a7245175e13b,Phường Phố Huế
1097,231.0,4.801504451949647,2.0,10.0,,,Đã có sổ đỏ,21.0146067,105.8515182,,,5e958eea208d0d6d7648fdfb,Đường Ngô Thì Nhậm,,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
1098,57.0,4.0,4.0,,Nội thất cao cấp,,Sổ đỏ chính chủ,20.9959104,105.8576533,9800.0,171.9298245614035,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1099,85.0,5.0,5.0,6.8,,,Sổ đỏ,21.0015145,105.8458686,29000.0,341.1764705882353,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e140,Phường Bách Khoa
1100,36.0,5.0,6.0,4.5,Nội thất đầy đủ,,Đã có sổ đỏ chính chủ.,21.0015145,105.8458686,6800.0,188.88888888888889,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e140,Phường Bách Khoa
1101,70.0,4.801504451949647,3.0,4.4,,,Có sổ,21.0068975,105.8715997,16800.0,240.0,5e958eea208d0d6d7648fe18,Đường Thanh Lương,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1102,150.0,4.801504451949647,5.0,,,,Có sổ,21.008903,105.858755,48000.0,320.0,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,,5e5501cbeb80a7245175e13f,Phường Cầu Dền
1103,45.0,4.0,6.0,,,,,21.0068975,105.8715997,8900.0,197.77777777777777,5e958eea208d0d6d7648fe18,Đường Thanh Lương,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1104,45.0,5.0,6.0,,,,,21.008903,105.858755,9100.0,202.22222222222223,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,,5e5501cbeb80a7245175e13f,Phường Cầu Dền
1105,140.0,4.801504451949647,4.776731098605334,5.0,,,Có sổ,21.0180919,105.8553024,,,5e958eea208d0d6d7648fdfb,Đường Ngô Thì Nhậm,,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
1107,132.0,4.801504451949647,4.776731098605334,4.6,,KXĐ,,21.0146013,105.8492911,33500.0,253.7878787878788,5e958eea208d0d6d7648fe46,Phố Lò Đúc,10.0,,
1108,132.0,4.801504451949647,2.0,4.6,,KXĐ,,21.0146013,105.8492911,33500.0,253.7878787878788,5e958eea208d0d6d7648fe46,Phố Lò Đúc,10.0,,
1109,166.0,4.801504451949647,6.0,,,KXĐ,,21.0115971,105.8533051,38000.0,228.9156626506024,5e958eea208d0d6d7648fe31,Phố Bạch Mai,22.0,5e5501cbeb80a7245175e143,Phường Bạch Mai
1110,52.0,4.801504451949647,5.0,4.1,,KXĐ,,21.0115971,105.8533051,16000.0,307.6923076923077,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,9.0,,
1111,231.0,4.801504451949647,4.776731098605334,,,KXĐ,,21.0115971,105.8533051,100000.0,200.0,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1112,63.0,4.0,4.776731098605334,,Cơ bản,,Đã có sổ,21.0251735,105.8496706,26000.0,412.6984126984127,,,,,
1113,53.0,4.801504451949647,4.776731098605334,,,,,21.0118555,105.8651409,14300.0,269.811320754717,5e958eea208d0d6d7648fdd8,Đường Bạch Đằng,,5e5501cbeb80a7245175e135,Phường Bạch Đằng
1114,50.0,8.0,6.0,,,,Sổ hồng/ Sổ đỏ,21.0029863,105.865675,8300.0,166.0,5e958eea208d0d6d7648fe41,Phố Lạc Trung,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1115,85.0,6.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0029863,105.865675,8700.0,102.3529411764706,5e958eea208d0d6d7648fe41,Phố Lạc Trung,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1116,60.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0029863,105.865675,6450.0,107.5,5e958eea208d0d6d7648fe41,Phố Lạc Trung,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1117,95.0,6.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9982638,105.8673667,12000.0,126.3157894736842,5e958eea208d0d6d7648fe2c,Đường Vĩnh Tuy,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1118,50.0,8.0,6.0,,,,Sổ hồng/ Sổ đỏ,20.9992058,105.8698167,8300.0,166.0,5e958eea208d0d6d7648fe48,Phố Mạc Thị Bưởi,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1119,112.0,10.5,5.0,,,,Sổ hồng/ Sổ đỏ,21.0004203,105.8535447,15000.0,133.92857142857142,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1120,45.0,6.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0003255,105.8631135,5800.0,128.88888888888889,5e958eea208d0d6d7648fe2c,Đường Vĩnh Tuy,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1121,110.0,10.5,5.0,,,,Sổ hồng/ Sổ đỏ,21.0008143,105.8517814,15000.0,136.36363636363637,5e958eea208d0d6d7648fdf0,Đường Kim Ngưu,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1122,45.0,6.0,5.0,,,,,20.996536,105.862438,4800.0,106.66666666666669,5e958eea208d0d6d7648fdf0,Đường Kim Ngưu,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1123,36.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0012054,105.8545375,4500.0,125.0,5e958eea208d0d6d7648fe32,Phố Bùi Ngọc Dương,,5e5501cbeb80a7245175e143,Phường Bạch Mai
1124,40.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,3200.0,80.0,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1125,68.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.996536,105.862438,6690.0,98.38235294117646,5e958eea208d0d6d7648fdf0,Đường Kim Ngưu,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1126,35.0,3.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0023036,105.8489024,4500.0,128.57142857142858,5e958eea208d0d6d7648fe52,Phố Tạ Quang Bửu,,5e5501cbeb80a7245175e140,Phường Bách Khoa
1127,30.0,3.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0053964,105.8569193,7500.0,250.0,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
1128,50.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0053964,105.8569193,5200.0,104.0,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
1129,90.0,7.0,8.0,,,,Sổ hồng/ Sổ đỏ,20.996536,105.862438,14000.0,155.55555555555554,5e958eea208d0d6d7648fdf0,Đường Kim Ngưu,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
1130,45.0,5.0,6.0,,,,,21.0081338,105.8462749,5000.0,188.88888888888889,5e958eea208d0d6d7648fde1,Đường Đại Cồ Việt,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
1131,44.0,6.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9958805,105.8428312,8100.0,184.0909090909091,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
1132,80.0,5.0,4.0,,,,,20.9997492,105.8564685,8500.0,106.25,5e958eea208d0d6d7648fe0d,Đường Quỳnh Lôi,,5e5501cbeb80a7245175e145,Phường Quỳnh Lôi
1133,50.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,5500.0,110.0,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
1134,55.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.995818,105.8498965,2000.0,94.54545454545456,5e958eea208d0d6d7648fe26,Đường Trương Định,,5e5501cbeb80a7245175e147,Phường Trương Định
1135,65.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9937815,105.8466875,5250.0,80.76923076923077,5e958eea208d0d6d7648fe26,Đường Trương Định,,5e5501cbeb80a7245175e147,Phường Trương Định
1136,38.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.008903,105.858755,4900.0,128.94736842105263,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
1137,35.0,3.0,5.0,,,,,20.9961203,105.8499345,4500.0,128.57142857142858,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
